timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping
333008589,333008246,3932170,3932170,6.0957645e-05,-4.2385905e-06,3.3149809e-06,0.0004623982,0.00012667396,-0.04836799,4999,4999,0
333013568,333013247,3932170,3932170,5.8297268e-05,-6.1993387e-06,1.1484951e-06,0.00043823087,0.00018712597,-0.048385464,5001,5001,0
334193438,334193134,3932170,3932170,7.001736e-05,-6.6560156e-06,6.918435e-05,-0.0025904689,-0.00051245256,-0.05356838,5014,5014,0
334198416,334198113,3932170,3932170,3.4808352e-05,-8.688107e-05,-3.7731217e-05,0.0033253573,0.0062995683,-0.046838358,4979,4979,0
334693328,334693007,3932170,3932170,1.12314665e-05,0.00073843333,-0.00021030942,-0.00796728,0.00013830399,-0.05342258,4999,4999,0
335193297,335192935,3932170,3932170,0.000663589,-0.0010750549,0.0006229367,0.021162068,0.04465349,-0.041574545,4999,4999,0
335693210,335692864,3932170,3932170,0.0007171719,0.0009970638,-6.983308e-05,0.019748071,0.043780062,-0.05411338,4999,4999,0
336198098,336197794,3932170,3932170,-0.0010501633,-0.00054308696,-0.0005578724,-0.015815146,-0.012346147,-0.048681904,5000,5000,0
336693034,336692719,3932170,3932170,-0.0014488592,0.00023350668,0.0005010734,-0.004087908,-0.015250781,-0.04508881,4995,4995,0
337193110,337192653,3932170,3932170,-0.0012797513,-0.00029557597,-8.909837e-05,0.011927103,-0.03983316,-0.016044255,5000,5000,0
337692897,337692591,3932170,3932170,-0.0005109633,0.0016916703,-1.8496514e-05,0.010380859,-0.02623923,-0.052804433,4992,4992,0
338192866,338192511,3932170,3932170,0.00030819865,-0.0049023,1.2845638e-05,0.020658972,0.016305992,-0.048338078,5000,5000,0
338692793,338692440,3932170,3932170,0.00047668524,0.0038531718,-0.00036796255,0.013484675,-0.0036105805,-0.054500304,4999,4999,0
339197789,339197369,3932170,3932170,0.0028703278,-0.0051176106,-0.00044979207,0.024117198,0.02408721,-0.041744065,5000,5000,0
339697634,339697297,3932170,3932170,-0.00096010795,0.0020280592,-0.00010491532,0.0030312247,-0.027512968,-0.041464243,4999,4999,0
340192560,340192227,3932170,3932170,-0.004947289,0.0021220131,-0.0001549007,-0.007871005,-0.008696367,-0.08732067,4999,4999,0
340692529,340692156,3932170,3932170,0.004037862,-0.0018308997,-0.000245748,-0.024105787,0.017822048,-0.061803352,4999,4999,0
341192462,341192116,3932170,3932170,0.002145127,-8.613883e-05,0.00020945515,0.008625103,0.043360014,-0.034739193,4987,4987,0
341692396,341692014,3932170,3932170,0.00013296684,-2.3636334e-05,-2.3286864e-05,-0.03149962,0.009588227,-0.06121753,5000,5000,0
342197265,342196947,3932170,3932170,0.0040644384,-0.0027812533,0.0007601451,0.010257913,0.00010104569,-0.048895553,5004,5004,0
