timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],thrust[0],thrust[1],thrust[2]
615355067,-0.27937758,0.18358815,-2.87808,-2.4490411,0.0,1.538361e-05,-1.5129009e-05,0.69914126,0.0007457733,-0.00073337555,-0.082883805,0.0,0.0,-4.0,nan,nan,nan
615374211,-0.27983883,0.18408811,-2.8802476,-2.4490411,0.0,3.590239e-06,-2.0604548e-06,0.6992678,0.00018787384,-0.0001077652,-0.076533295,0.0,0.0,-4.0,nan,nan,nan
615544936,-0.2830887,0.18938904,-2.8978617,-2.4490411,0.0,1.05930985e-05,-1.1723705e-05,0.6997763,0.0010137558,-0.0011234283,-0.042304315,0.0,0.0,-4.0,nan,nan,nan
615754799,-0.2912814,0.19048083,-2.902105,-2.4490411,0.0,3.105538e-05,-2.4751023e-05,0.69914967,0.0015201569,-0.001209259,-0.08247633,0.0,0.0,-4.0,nan,nan,nan
615944852,-0.2988508,0.19910783,-2.915418,-2.4490411,0.0,2.1509995e-05,-1.8781757e-05,0.6997665,0.0020389557,-0.0017747879,-0.04321754,0.0,0.0,-4.0,nan,nan,nan
616144857,-0.30238438,0.20156959,-2.9216638,-2.4490411,0.0,2.3667179e-05,-2.0325111e-05,0.69977164,0.002275467,-0.0019464493,-0.042741816,0.0,0.0,-4.0,nan,nan,nan
616354653,-0.30226585,0.20402911,-2.9203906,-2.4490411,0.0,0.00043502584,-0.00038791748,0.67102045,0.0040044785,-0.003583908,-0.48149353,0.0,0.0,-4.0,nan,nan,nan
616554859,-0.30209908,0.2038801,-2.9269888,-2.4490411,0.0,0.0012351782,-0.0011038632,0.5711798,0.004005432,-0.003583908,-0.5,0.0,0.0,0.0,nan,nan,nan
616754609,-0.3017732,0.2035888,-2.9298036,-2.4490411,0.0,0.0020336767,-0.0018183292,0.47150296,0.004005432,-0.003583908,-0.5,0.0,0.0,0.0,nan,nan,nan
616954031,-0.3012889,0.20315579,-2.9304442,-2.4490411,0.0,0.002831108,-0.0025318405,0.37195924,0.004005432,-0.003583908,-0.5,0.0,0.0,0.0,nan,nan,nan
617154590,-0.30064166,0.20257697,-2.9286084,-2.4490411,0.0,0.0036331457,-0.0032494734,0.2718405,0.004005432,-0.003583908,-0.5,0.0,0.0,0.0,nan,nan,nan
617354545,-0.29983968,0.20185962,-2.9253664,-2.4490411,0.0,0.0044299443,-0.003962418,0.17237586,0.004005432,-0.003583908,-0.5,0.0,0.0,0.0,nan,nan,nan
617554481,-0.298884,0.20100471,-2.9420583,-2.4490411,0.0,0.0052231,-0.004672104,0.07336581,0.004005432,-0.003583908,-0.5,0.0,0.0,0.0,nan,nan,nan
617754459,-0.29778355,0.20002033,-3.000726,-2.4490411,0.0,0.006008004,-0.0053744065,-0.024614133,0.004005432,-0.003583908,-0.5,0.0,0.0,0.0,nan,nan,nan
617954466,-0.2965441,0.19891155,-3.057839,-2.4490411,0.0,0.0067842016,-0.006068919,-0.121507265,0.004005432,-0.003583908,-0.5,0.0,0.0,0.0,nan,nan,nan
618154551,-0.2951588,0.19767232,-3.1089714,-2.4490411,0.0,0.0075579463,-0.0067612357,-0.21809414,0.004005432,-0.003583908,-0.5,0.0,0.0,0.0,nan,nan,nan
618354343,-0.2936242,0.19629945,-3.1778889,-2.4490411,0.0,0.0083316425,-0.0074535105,-0.31467506,0.004005432,-0.003583908,-0.5,0.0,0.0,0.0,nan,nan,nan
618554613,-0.2919269,0.19478104,-3.2624888,-2.4490411,0.0,0.009111151,-0.008150985,-0.4119816,0.004005432,-0.003583908,-0.5,0.0,0.0,0.0,nan,nan,nan
618754526,-0.2900731,0.19312264,-3.3515027,-2.4490411,0.0,0.009892593,-0.00885019,-0.5095292,0.004005432,-0.003583908,-0.5,0.0,0.0,0.0,nan,nan,nan
618954390,-0.2880679,0.19132872,-3.4622433,-2.4490411,0.0,0.010673651,-0.0095490515,-0.60702914,0.004005432,-0.003583908,-0.5,0.0,0.0,0.0,nan,nan,nan
619154413,nan,nan,nan,-2.3799334,0.0,0.041013803,-0.05993135,-0.66814643,-0.320368,0.320368,0.320368,-8.0,8.0,8.0,nan,nan,nan
619354161,-0.33277246,0.24858668,nan,-2.3799334,0.0,-5.421011e-20,-4.065758e-20,-0.44455463,0.0,0.0,1.9183599,0.0,0.0,8.0,nan,nan,nan
619554144,-0.33277246,0.24858668,nan,-2.3799334,0.0,-5.421011e-20,-4.065758e-20,0.08227577,0.0,0.0,3.0,0.0,0.0,0.0,nan,nan,nan
619754233,-0.33277246,0.24858668,nan,-2.3799334,0.0,-5.421011e-20,-4.065758e-20,0.5505125,0.0,0.0,1.5465447,0.0,0.0,-8.0,nan,nan,nan
619954138,nan,nan,nan,-2.3799334,0.0,0.055772215,0.012945349,0.7,1.1287723,1.2841841,0.0,0.0,8.0,0.0,nan,nan,nan
620154178,nan,nan,nan,-2.3799334,0.0,0.21577644,0.2060113,0.7,0.6546602,0.69184697,0.0,8.0,8.0,0.0,nan,nan,nan
620354189,nan,nan,nan,-2.3799334,0.0,0.42550024,0.40089613,0.7,0.6419484,0.57223517,0.0,-8.0,-8.0,0.0,nan,nan,nan
620553661,nan,nan,nan,-2.3799334,0.0,0.4281401,0.35588574,0.7,-0.2190332,-1.0235329,0.0,0.0,-8.0,0.0,nan,nan,nan
620754254,nan,nan,nan,-2.3799334,0.0,0.43338913,0.002824488,0.7,-0.2917673,-1.9782932,0.0,-8.0,8.0,0.0,nan,nan,nan
620953975,nan,nan,nan,-2.3799334,0.0,0.2916657,-0.23272714,0.7,-0.8529469,-0.3805492,0.0,0.0,8.0,0.0,nan,nan,nan
621153815,nan,nan,nan,-2.3799334,0.0,0.12120937,-0.14902714,0.7,-0.85294694,1.2182028,0.0,0.0,8.0,0.0,nan,nan,nan
621353874,nan,nan,nan,-2.3799334,0.0,0.0056403717,-8.627167e-05,0.69338053,0.11247711,-0.037153646,-0.32544,8.0,-8.0,-8.0,nan,nan,nan
621553726,nan,nan,nan,-2.3799334,0.0,0.18783452,-0.03347769,0.47929558,1.711069,-0.5478822,-1.339855,8.0,-8.0,8.0,nan,nan,nan
621753713,nan,nan,nan,-2.3799334,0.0,0.42703816,-0.19027223,0.36944428,0.42713308,-0.5402342,0.014744118,-8.0,8.0,-8.0,nan,nan,nan
621953860,nan,nan,nan,-2.3799334,0.0,0.35236856,-0.28363997,0.36945787,-1.173523,-0.05487421,0.0,-8.0,8.0,0.0,nan,nan,nan
622153802,nan,nan,nan,-2.3799334,0.0,0.26532742,-0.33762679,0.36945787,0.3642433,-0.9695622,0.0,8.0,-8.0,0.0,nan,nan,nan
622353775,nan,nan,nan,-2.3799334,0.0,0.4979855,-0.50983167,0.369301,1.9634674,-0.362319,-0.0500983,8.0,8.0,-8.0,nan,nan,nan
