timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2]
615348452,615348199,3932170,0.40509892,-0.005267244,-9.90194,43.70257,0,0,0,0
615349701,615349449,3932170,0.34715924,0.036391865,-9.902418,43.70257,0,0,0,0
616350787,616350536,3932170,0.34141317,-2.4061728,-9.165962,43.70257,0,0,0,0
617351839,617351598,3932170,-1.1018116,-10.110235,1.4494498,43.75153,0,0,0,0
618349174,618348923,3932170,-7.6853876,2.6867733,-27.827328,43.506733,0,0,0,0
619350249,619350001,3932170,-0.8724471,4.607402,-30.74155,43.75153,0,0,0,0
620351325,620351074,3932170,7.7462006,3.3423057,-6.0415287,43.604652,0,0,0,0
621348698,621348444,3932170,2.666183,5.592376,-16.632519,43.70257,0,0,0,0
622349781,622349526,3932170,-5.0905514,9.548077,-13.088143,43.75153,0,0,0,0
623350805,623350550,3932170,8.357201,-21.246626,-8.787199,43.84945,0,0,0,0
624349373,624349128,3932170,1.829649,-4.1525035,-7.36648,43.310894,0,0,0,0
625349200,625348951,3932170,4.184586,1.5533581,-28.421568,43.75153,0,0,0,0
626350270,626350026,3932170,5.317522,-0.86334914,-18.609652,43.84945,0,0,0,0
627351346,627351100,3932170,-9.595003,-2.5809495,-34.603397,43.70257,0,0,0,0
628348672,628348425,3932170,2.80361,2.030762,-29.590418,43.604652,0,0,0,0
629349749,629349499,3932170,10.103531,-2.4851813,-1.2172121,43.506733,0,0,0,0
630350821,630350570,3932170,-0.30597898,20.12566,-20.032764,43.55569,0,0,0,0
631351899,631351651,3932170,-3.2460587,6.0511055,-5.57466,43.604652,0,0,0,0
632349219,632348971,3932170,8.511387,-15.702132,4.511155,43.506733,0,0,0,0
633350293,633350044,3932170,-1.7961302,-28.377516,6.5907583,43.604652,0,0,0,0
634351375,634351116,3932170,-5.1839256,18.129375,-34.527264,43.55569,0,0,0,0
635348684,635348438,3932170,-6.928341,3.1210814,-2.5316288,43.506733,0,0,0,0
636349764,636349511,3932170,-0.8173804,12.777376,-27.530445,43.35985,0,0,0,0
637350831,637350581,3932170,-7.5091743,3.3063924,-20.465157,43.55569,0,0,0,0
638348151,638347903,3932170,0.8192958,-5.786307,-26.548822,43.604652,0,0,0,0
639349221,639348973,3932170,-2.3056161,-11.420342,-16.814001,43.506733,0,0,0,0
640350299,640350044,3932170,-4.415866,23.671951,-27.564444,43.70257,0,0,0,0
641351360,641351112,3932170,5.274905,6.2732873,-23.998522,43.506733,0,0,0,0
642348690,642348431,3932170,10.253888,-8.265742,3.7143645,43.506733,0,0,0,0
643349765,643349500,3932170,-8.700529,-1.0625467,-42.071873,43.408813,0,0,0,0
644350823,644350567,3932170,5.441063,2.846706,-30.967085,43.35985,0,0,0,0
645351884,645351634,3932170,4.378037,2.873042,-27.72677,43.310894,0,0,0,0
646349199,646348952,3932170,3.5956123,4.4795513,12.3607855,43.310894,0,0,0,0
647350270,647350021,3932170,-0.56551045,1.0386047,-8.488882,43.35985,0,0,0,0
648351362,648351117,3932170,7.032728,11.52473,19.331741,43.164017,0,0,0,0
649348648,649348398,3932170,5.7044253,13.574645,13.962506,43.506733,0,0,0,0
650349707,650349462,3932170,-3.1239545,-9.153991,-12.388557,43.212975,0,0,0,0
651350783,651350525,3932170,-0.49081135,6.979098,46.464752,43.164017,0,0,0,0
652348111,652347842,3932170,-8.5473,-13.321817,-18.16816,43.408813,0,0,0,0
653349146,653348901,3932170,-0.6742072,12.534603,-32.849884,43.408813,0,0,0,0
654350211,654349963,3932170,-5.328057,10.078631,6.9206796,43.164017,0,0,0,0
655348771,655348524,3932170,-0.521936,4.658638,-6.960902,43.310894,0,0,0,0
656348575,656348334,3932170,0.8283938,6.1243677,-12.459905,43.164017,0,0,0,0
657349640,657349394,3932170,0.37588966,-20.78215,-2.2960393,43.017136,0,0,0,0
658350701,658350454,3932170,-9.792285,7.4004774,-8.81976,43.212975,0,0,0,0
659351766,659351511,3932170,9.382398,1.3445837,1.3263878,43.212975,0,0,0,0
660349067,660348819,3932170,-7.765354,4.708437,-16.183367,43.164017,0,0,0,0
661350133,661349876,3932170,-0.6775591,4.280833,-7.524497,43.164017,0,0,0,0
662351193,662350939,3932170,1.1975797,-14.551958,-20.96028,43.066097,0,0,0,0
663348526,663348270,3932170,0.18435353,-2.0044258,-4.7611094,42.821297,0,0,0,0
664349540,664349293,3932170,3.712928,19.708113,-12.820472,43.066097,0,0,0,0
665350605,665350357,3932170,7.9501863,-8.874827,-13.429557,43.212975,0,0,0,0
666351642,666351400,3932170,2.773922,10.572795,1.3268666,42.821297,0,0,0,0
667348951,667348704,3932170,-5.600996,-20.982304,-0.3605668,42.87026,0,0,0,0
668350014,668349756,3932170,-0.34955344,13.227487,-11.341813,43.066097,0,0,0,0
669351057,669350808,3932170,-7.0782185,-16.846561,-23.727018,42.821297,0,0,0,0
670348358,670348108,3932170,-3.386359,-23.05329,-12.209471,42.87026,0,0,0,0
671349404,671349157,3932170,-7.418195,-4.390966,5.386475,42.968178,0,0,0,0
672350453,672350208,3932170,3.1651347,-4.3646297,-12.558545,42.821297,0,0,0,0
673351501,673351255,3932170,0.5176264,-1.6654068,-10.38078,42.821297,0,0,0,0
674348802,674348553,3932170,-7.130411,-4.984249,-29.584194,42.821297,0,0,0,0
675349847,675349600,3932170,-3.7909791,-11.273818,8.331821,42.52754,0,0,0,0
676350942,676350693,3932170,5.5842366,-9.217197,-4.045722,42.67442,0,0,0,0
677349438,677349193,3932170,-4.787925,-3.1718385,-33.74723,42.67442,0,0,0,0
678350490,678350238,3932170,1.4116215,22.798548,-20.066284,42.77234,0,0,0,0
679349025,679348780,3932170,1.5658079,15.065754,3.1488543,42.67442,0,0,0,0
680348823,680348572,3932170,-2.6058493,-16.171875,24.047842,42.77234,0,0,0,0
681349855,681349615,3932170,-8.1623125,-3.491225,4.09217,42.625458,0,0,0,0
682350904,682350656,3932170,-5.950549,-5.7187905,0.7326257,42.625458,0,0,0,0
683350697,683350447,3932170,2.4468741,-7.6643186,-25.13816,42.233784,0,0,0,0
684349228,684348987,3932170,0.5837064,6.9805346,-3.377261,42.47858,0,0,0,0
685350280,685350027,3932170,8.998368,5.941451,-9.812876,42.47858,0,0,0,0
686351323,686351066,3932170,-2.0269313,-16.042109,2.2424095,42.429623,0,0,0,0
687352347,687352103,3932170,2.8931534,-0.33135754,-7.69688,42.52754,0,0,0,0
688349637,688349390,3932170,3.1335313,-4.8726797,21.521479,42.331703,0,0,0,0
689350673,689350427,3932170,0.49081135,-8.93947,-12.4785795,42.52754,0,0,0,0
690351703,690351462,3932170,8.305007,10.745657,-20.322464,42.52754,0,0,0,0
691348997,691348748,3932170,-8.066545,6.1593237,-32.228348,42.28274,0,0,0,0
692350031,692349782,3932170,8.407001,1.8291701,-9.655815,42.429623,0,0,0,0
693351064,693350815,3932170,-3.9643192,4.3703756,-18.530163,42.28274,0,0,0,0
694352115,694351864,3932170,3.5745432,5.8600483,-3.842215,42.135864,0,0,0,0
695350625,695350379,3932170,-0.8676587,8.270531,-19.231186,42.331703,0,0,0,0
696350409,696350162,3932170,-1.299094,-11.16129,-16.989256,42.135864,0,0,0,0
697351439,697351193,3932170,12.757264,-1.4403518,-15.125608,42.28274,0,0,0,0
698348737,698348475,3932170,-5.3127337,-16.862843,-10.09156,42.28274,0,0,0,0
699349750,699349503,3932170,-2.773922,12.495338,-21.142715,42.135864,0,0,0,0
700350780,700350532,3932170,8.67132,-11.589852,-9.505939,42.233784,0,0,0,0
701348064,701347811,3932170,-0.13742718,10.57088,-6.3896456,42.331703,0,0,0,0
702349091,702348837,3932170,6.3350577,5.04171,25.413015,42.429623,0,0,0,0
703350104,703349864,3932170,-4.23247,-3.2853239,-12.225273,42.086903,0,0,0,0
704348661,704348412,3932170,0.27820626,0.046926353,-2.7404032,41.988983,0,0,0,0
705348412,705348165,3932170,-1.1391612,-18.783949,-33.950737,41.988983,0,0,0,0
706349435,706349190,3932170,3.1502907,24.264755,8.442913,41.744186,0,0,0,0
707350463,707350213,3932170,10.852917,19.07652,-24.563074,41.988983,0,0,0,0
708351489,708351236,3932170,-7.330088,3.5285745,-0.8303092,41.940025,0,0,0,0
709348785,709348532,3932170,2.819891,-9.509291,-17.453253,42.233784,0,0,0,0
710349787,710349532,3932170,-5.145618,11.984416,-31.727005,42.086903,0,0,0,0
711350807,711350553,3932170,7.996155,-4.885129,12.520238,41.988983,0,0,0,0
712349319,712349074,3932170,4.850174,-14.264175,-18.498081,41.891064,0,0,0,0
713350343,713350094,3932170,2.5780766,5.333324,-8.942822,41.891064,0,0,0,0
714351358,714351113,3932170,2.4851813,-1.4197617,-28.490044,41.891064,0,0,0,0
715352387,715352135,3932170,-2.731784,4.495832,-2.1121647,41.744186,0,0,0,0
716349661,716349405,3932170,5.735071,-2.670014,-5.5880666,42.086903,0,0,0,0
717350669,717350418,3932170,0.84658974,14.58835,-6.7861257,41.891064,0,0,0,0
718351680,718351436,3932170,7.181169,-7.1725497,-2.3391352,41.988983,0,0,0,0
719350191,719349952,3932170,-2.342487,5.4487243,-3.0942664,41.891064,0,0,0,0
720349974,720349718,3932170,13.367785,10.129389,15.380352,41.744186,0,0,0,0
721350981,721350737,3932170,7.8381376,-8.3021345,-3.511815,41.59731,0,0,0,0
722349498,722349248,3932170,2.7068844,-9.076419,-14.415488,41.59731,0,0,0,0
723349260,723349013,3932170,-3.3944993,-0.671813,-18.156668,41.744186,0,0,0,0
724350280,724350025,3932170,1.889504,-4.9981356,-9.884222,41.69523,0,0,0,0
725348799,725348538,3932170,7.171113,3.274789,-4.732858,41.744186,0,0,0,0
726348559,726348315,3932170,-3.8149211,-19.3327,-15.7916765,41.891064,0,0,0,0
727349558,727349311,3932170,-0.26671407,-1.880406,5.020162,41.59731,0,0,0,0
728350568,728350322,3932170,-3.2925065,-4.3449974,6.896259,41.744186,0,0,0,0
729351579,729351332,3932170,0.34955344,-10.787315,-20.468988,41.548347,0,0,0,0
730348838,730348592,3932170,7.6561785,6.492596,11.5951185,41.744186,0,0,0,0
731349847,731349601,3932170,-2.7365725,2.4985888,-3.5917816,41.59731,0,0,0,0
732350858,732350610,3932170,-1.8114531,-10.152372,-10.483731,41.793144,0,0,0,0
733349368,733349118,3932170,5.8452044,15.867332,9.663956,41.69523,0,0,0,0
734350373,734350125,3932170,6.5294666,7.3109345,-11.956643,41.40147,0,0,0,0
735351373,735351132,3932170,-4.5164223,3.8235402,-21.783884,41.450428,0,0,0,0
736351133,736350888,3932170,-11.067437,-17.50353,-28.812302,41.35251,0,0,0,0
737349647,737349394,3932170,3.8680723,-4.4072466,-19.137812,41.59731,0,0,0,0
738350647,738350399,3932170,4.003105,-1.022803,-15.5580015,41.40147,0,0,0,0
739351653,739351404,3932170,-3.182373,8.12592,-15.157691,41.40147,0,0,0,0
740348904,740348658,3932170,3.1536427,4.3651085,1.7913418,41.35251,0,0,0,0
741349909,741349661,3932170,-1.9929335,-2.6254816,-31.533073,41.40147,0,0,0,0
742350956,742350711,3932170,2.6202145,4.5959096,-0.7383718,41.20563,0,0,0,0
743349413,743349167,3932170,-13.804009,-19.707153,-10.677182,41.40147,0,0,0,0
744349167,744348919,3932170,9.579201,-11.33463,11.124898,41.35251,0,0,0,0
745350169,745349919,3932170,-9.975681,-6.4945116,-4.1936836,41.40147,0,0,0,0
746348683,746348420,3932170,21.577984,2.60968,8.135497,41.40147,0,0,0,0
747348420,747348171,3932170,3.2872388,-26.517698,-13.0234995,41.40147,0,0,0,0
748349426,748349174,3932170,1.5380353,6.789956,-14.791858,41.25459,0,0,0,0
749350423,749350176,3932170,4.922,6.268499,-10.197384,41.20563,0,0,0,0
750351422,750351167,3932170,2.7485435,-5.7681108,-25.9565,41.35251,0,0,0,0
751349912,751349666,3932170,-1.6175227,0.8025364,-23.294147,41.15667,0,0,0,0
752350917,752350664,3932170,4.5896845,11.315954,28.318138,41.25459,0,0,0,0
753351902,753351661,3932170,-0.045968674,-2.8462272,-32.48884,40.813953,0,0,0,0
