timestamp,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,fake_hvel[0],fake_hvel[1],fake_vvel,fake_hpos[0],fake_hpos[1],fake_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl
258842609,-0.0043581584,0.021506537,0.026774786,-0.015643954,-0.073004454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.19018555,0.0,0.0,nan,0.0,0.0,0.0022039413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258852607,-0.0043581584,0.021506537,0.026774786,-0.015643954,-0.073004454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.19018555,0.0,0.0,nan,0.0,0.0,0.0022039413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259042573,0.001961859,0.00807943,0.018100731,-0.013028324,-0.0739449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.42555237,0.0,0.0,nan,0.0,0.0,0.019255877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259252537,-0.010947634,0.016916642,0.055758,-0.011506617,-0.07273027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.2960968,0.0,0.0,nan,0.0,0.0,0.008567333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259452501,0.050110754,-0.008789039,0.003089577,0.015009522,-0.08285406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.10888672,0.0,0.0,nan,0.0,0.0,-0.00082564354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259652466,-0.07930054,0.075506724,-0.0021728277,-0.0052521825,-0.06957626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.13407135,0.0,0.0,nan,0.0,0.0,-0.009918928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259852431,0.029254079,-0.020369686,-0.044896133,0.022829354,-0.091599464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.35121155,0.0,0.0,nan,0.0,0.0,0.0006144047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260042397,-0.041160464,0.005578041,-0.01380609,0.018689811,-0.095510185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.27028656,0.0,0.0,nan,0.0,0.0,0.010144234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260242363,-0.0125330165,0.06379418,-0.017170168,0.016388297,-0.07723507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.41773987,0.0,0.0,nan,0.0,0.0,0.0135707855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260442327,0.017613197,0.00064765476,-0.010812275,0.032310545,-0.0893209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.21420288,0.0,0.0,nan,0.0,0.0,-0.0019783974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260652291,0.02273637,-0.012880429,0.011197731,0.03134787,-0.08112645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.34547424,0.0,0.0,nan,0.0,0.0,0.010319233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
