timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
258842609,-0.32508,0.010568531,-0.0065069,0.94560504,0.0072676213,0.0021035024,0.069173105,0.6753986,0.31156194,0.3621646,0.000100207464,-8.386336e-06,-1.5914453e-05,0.0,0.0,0.0010757125,0.18426137,-0.025521625,1.0,0.0,0.0,0.0,0.0,0.0,3.280994e-10,8.487903e-06,0.00022322143,3.6250352e-05,3.6593622e-06,3.6613724e-06,5.28263e-06,0.010751309,0.010751308,0.006534411,0.12839423,0.1283943,0.14152855,1.9702412e-11,1.9704542e-11,3.8049886e-11,0.0,0.0,5.0000267e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022629566,0.0044584866,0.012376798,67109399,0.5067431,0.3762028,0.0028230385,0.0127028115,0.0070511666,0.0070511666,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
258852607,-0.32508206,0.010575103,-0.006508633,0.9456044,0.007158667,0.002129173,0.06917554,0.6754707,0.3115831,0.36285633,0.000100207464,-8.386336e-06,-1.5914453e-05,0.0,0.0,0.0010757125,0.18426137,-0.025521625,1.0,0.0,0.0,0.0,0.0,0.0,3.3201164e-10,8.532742e-06,0.00022098282,3.6278587e-05,3.6690517e-06,3.6710685e-06,5.2860337e-06,0.01081611,0.01081611,0.0065497076,0.128745,0.12874508,0.14191619,1.9712412e-11,1.9714542e-11,3.805989e-11,0.0,0.0,5.0000356e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021904844,0.0044059553,0.012732891,67109399,0.50743484,0.37671766,0.0028230385,0.0127028115,0.0070511666,0.0070511666,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
259042573,-0.32514572,0.010565736,-0.0064795874,0.94558275,0.00754811,0.0016203356,0.0702145,0.6768749,0.31286278,0.3616545,0.00010020195,-8.379363e-06,-1.588666e-05,0.0,0.0,0.0010759673,0.18426137,-0.025521625,1.0,0.0,0.0,0.0,0.0,0.0,1.0033062e-08,6.0238875e-05,0.0019024756,3.6229958e-05,3.6693675e-06,3.6713893e-06,5.2858263e-06,0.010808365,0.010808365,0.0065308935,0.12837744,0.12837751,0.14112186,1.9712511e-11,1.9714595e-11,3.797932e-11,0.0,0.0,5.0000185e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014786539,0.0028074768,0.007606879,535,0.50670993,0.3756619,0.024664951,0.0074128304,0.007152216,0.007152216,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
259252537,-0.32508844,0.010686075,-0.006531794,0.94560075,0.010290456,-0.003456527,0.07050121,0.6810184,0.31200972,0.35980323,0.00010017362,-8.377908e-06,-1.5873928e-05,0.0,0.0,0.001076333,0.18426137,-0.025521625,1.0,0.0,0.0,0.0,0.0,0.0,1.3551525e-08,0.00010002739,0.0025860188,3.624097e-05,3.6636482e-06,3.6657375e-06,5.2886026e-06,0.010766382,0.010766379,0.0065159104,0.12827675,0.1282768,0.1408645,1.970619e-11,1.9708235e-11,3.7919442e-11,0.0,0.0,5.0000274e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000102606464,0.0023302916,0.0038543039,535,0.50651115,0.3753192,0.010973945,0.02438227,0.0070451633,0.0070451633,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
259452501,-0.32533166,0.010859118,-0.0064656786,0.9455155,0.0006652921,0.00076061545,0.07153603,0.6725325,0.3161858,0.36163497,0.000100228805,-8.328794e-06,-1.5883012e-05,0.0,0.0,0.001076517,0.18426137,-0.025521625,1.0,0.0,0.0,0.0,0.0,0.0,1.4896492e-08,0.00013315545,0.0031801874,3.6216792e-05,3.651478e-06,3.6537099e-06,5.2947908e-06,0.010676032,0.010676036,0.006487611,0.12783882,0.12783885,0.1402311,1.9693563e-11,1.969556e-11,3.7850282e-11,0.0,0.0,5.0000107e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013058481,0.004163363,0.010447076,535,0.5056458,0.37447444,0.0010575718,0.031437095,0.008037729,0.008037729,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
259652466,-0.3254404,0.01071667,-0.0063440753,0.9454806,0.011360092,-0.0040921625,0.07608503,0.6883485,0.30426028,0.36837152,0.00010008056,-8.352242e-06,-1.587769e-05,0.0,0.0,0.0010766301,0.18426137,-0.025521625,1.0,0.0,0.0,0.0,0.0,0.0,1.366784e-08,0.0001422086,0.0038191918,3.619551e-05,3.65019e-06,3.652366e-06,5.2980654e-06,0.010651877,0.010651874,0.0065002046,0.12756127,0.1275613,0.14130422,1.969223e-11,1.9694175e-11,3.7781788e-11,0.0,0.0,5.0000356e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024184115,0.0076479763,0.012588404,535,0.5050966,0.37590453,0.012705211,0.048763085,0.0067595444,0.0067595444,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
259852431,-0.32548982,0.010791515,-0.00637674,0.9454625,0.007887899,-0.0061188038,0.0783448,0.68468213,0.30918005,0.37367028,0.000100129284,-8.338692e-06,-1.5842994e-05,0.0,0.0,0.001076695,0.18426137,-0.025521625,1.0,0.0,0.0,0.0,0.0,0.0,1.4503006e-08,0.00016737099,0.0039768056,3.6174082e-05,3.6482568e-06,3.6504746e-06,5.300985e-06,0.010625684,0.01062568,0.0064821965,0.12726729,0.12726732,0.14075042,1.9690182e-11,1.9692095e-11,3.7713974e-11,0.0,0.0,5.000029e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001379699,0.0030664091,0.008981732,535,0.5045142,0.3751672,0.00078699476,0.019262899,0.00891226,0.00891226,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
260042397,-0.3255338,0.010588276,-0.0063881017,0.94544953,0.013639756,-0.007893056,0.08093093,0.69281906,0.30979,0.37586418,0.00010009367,-8.376251e-06,-1.5821957e-05,0.0,0.0,0.0010768602,0.18426137,-0.025521625,1.0,0.0,0.0,0.0,0.0,0.0,1.9292212e-08,0.00020794498,0.004888421,3.618983e-05,3.6551498e-06,3.6572342e-06,5.3071763e-06,0.010656901,0.010656892,0.0064694346,0.12695351,0.12695356,0.13999577,1.969714e-11,1.9699015e-11,3.766655e-11,0.0,0.0,5.0000203e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013851227,0.003929379,0.0059167496,535,0.50389194,0.37416008,0.012993815,0.024189627,0.009306101,0.009306101,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
260242363,-0.32558206,0.010621525,-0.00638396,0.9454326,0.016515372,-0.016883513,0.08231249,0.69724184,0.29881325,0.37953275,0.00010001666,-8.337749e-06,-1.5807233e-05,0.0,0.0,0.0010770076,0.18426137,-0.025521625,1.0,0.0,0.0,0.0,0.0,0.0,5.530788e-08,0.00037299798,0.008451194,3.6169207e-05,3.6573908e-06,3.659454e-06,5.3091026e-06,0.01066649,0.010666481,0.006488293,0.12677418,0.12677422,0.14112505,1.969895e-11,1.97008e-11,3.7600128e-11,0.0,0.0,5.0000352e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002121983,0.0053381277,0.0074806134,535,0.50353587,0.37566614,0.017382914,0.038657594,0.007536458,0.007536458,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
260442327,-0.3255914,0.010701039,-0.0064099757,0.9454284,0.017162539,-0.016187716,0.09046048,0.69642603,0.2980528,0.3862993,0.00010003143,-8.3200375e-06,-1.5791406e-05,0.0,0.0,0.0010771286,0.18426137,-0.025521625,1.0,0.0,0.0,0.0,0.0,0.0,7.915699e-08,0.00051457935,0.014861429,3.6149275e-05,3.6676538e-06,3.6697597e-06,5.3101076e-06,0.010727204,0.010727197,0.00648653,0.12674367,0.12674372,0.14072484,1.9709007e-11,1.9710815e-11,3.753442e-11,0.0,0.0,5.0000267e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014924628,0.002533841,0.0075205816,535,0.5034753,0.3751331,0.002534144,0.010433252,0.008728381,0.008728381,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
